scene_variant,geometry_seed,measurement_seed,repeat_index,block_id,base_snapshot_id,base_snapshot_checksum,scan_checksum,map_checksum,dropout_checksum,scan_pre_noise_checksum,map_pre_noise_checksum,scan_normals_checksum,map_normals_checksum,scan_dropout_mask_checksum,map_dropout_mask_checksum,scan_point_count_before_dropout,scan_point_count,map_point_count_before_dropout,map_point_count,primitive_count
LONG_CORRIDOR,1107,2101,1,dev::LONG_CORRIDOR::g1107::m2101,dev::LONG_CORRIDOR::g1107::m2101::r01,9c8aa088401b0c7501668c88d43a8a4b9bad87df541fcc49381032eb6e126959,bb14618c257edaca5b96fc27f669a26ac3531de1661265d2317d3bcc087a7e4e,6f5b9c58a2de4f3aab5d930f0c45b34088d6a842785fbaa75b4e928b4e3866a7,655e7f10eb6b2952985ffd76a7d930145e93fc066366535cb27e9830356a2778,e91bdb76d568183bbad7b1b921fe3dd7a9376ea7331693f97a9d1a477baef24a,25bfaa502a2683f903b08672ccc3f8fe549b65cbf3e2aad9c0b4a09123c2160d,a07acf55aeae775fd3c6036b89b933e1367893b1f05dd305c415899d6cc19c6a,1aa61b46d55b81331e9bf284fd378d565802139ca3bd8af49c24bd285abbc668,e48366d63a42c2b7fc3d76ada6e402860fd75cb205ba93ed66579535279625a9,a48b9ffb0b83bdf493f78d1e23b4f85ce5baadca48f11544ee270e404a681af5,47800,47311,47814,47814,4
LONG_CORRIDOR,1107,2101,2,dev::LONG_CORRIDOR::g1107::m2101,dev::LONG_CORRIDOR::g1107::m2101::r02,a0dc2697d50c0537a165d67e85e388d142b108edf0e3f9c66ff853c410e9f560,7a4d401e15d061aa0ab0e23c26a31736deea128f1ba51abf63a264571cfca304,26b5507ff854ece8e24aebe62578bfe6c4e70f07a70a0640ddaf93a216a7c0de,980e03fe0874f0f29f010c91c48c609e92322ceecd42f7e94fa8a6926bad793e,e91bdb76d568183bbad7b1b921fe3dd7a9376ea7331693f97a9d1a477baef24a,25bfaa502a2683f903b08672ccc3f8fe549b65cbf3e2aad9c0b4a09123c2160d,a07acf55aeae775fd3c6036b89b933e1367893b1f05dd305c415899d6cc19c6a,1aa61b46d55b81331e9bf284fd378d565802139ca3bd8af49c24bd285abbc668,a84d8e09edbac370c1882eb402e9dc5e841221f38aeb0035e131dfc39dc3e775,a48b9ffb0b83bdf493f78d1e23b4f85ce5baadca48f11544ee270e404a681af5,47800,47326,47814,47814,4
LONG_CORRIDOR,1107,2101,3,dev::LONG_CORRIDOR::g1107::m2101,dev::LONG_CORRIDOR::g1107::m2101::r03,efda34cbd6baac7b895e69b034f3c40afc91614696d2fec20bc35e569f2e08a9,879883f776ef468c5261b663d64778adbe0b861d94f5ff389558879f4c811eea,4ae19351658dc6f093e938c491ecf09b3dd987075e337b035b83dfbc71d5b5b9,ed702fc669790590b038e611e453ca034b011d86a0c3bc2789f1fc937353ee7b,e91bdb76d568183bbad7b1b921fe3dd7a9376ea7331693f97a9d1a477baef24a,25bfaa502a2683f903b08672ccc3f8fe549b65cbf3e2aad9c0b4a09123c2160d,a07acf55aeae775fd3c6036b89b933e1367893b1f05dd305c415899d6cc19c6a,1aa61b46d55b81331e9bf284fd378d565802139ca3bd8af49c24bd285abbc668,2358c9aacb28862e00d8984e417c26f55aece70ac41e273d1a7ee6130698c3b7,a48b9ffb0b83bdf493f78d1e23b4f85ce5baadca48f11544ee270e404a681af5,47800,47314,47814,47814,4
LONG_CORRIDOR,1107,2101,4,dev::LONG_CORRIDOR::g1107::m2101,dev::LONG_CORRIDOR::g1107::m2101::r04,e1299e90f4b98e5eaaefc6726bbbda807c57a4022dea6444168275951f1820c4,cf32129378a9e44671e9afffa8243b905c371bbb97885e4919d6bfdbc6d9978f,a441cefb874b61248cca2f37e18627986f4bc2fa25fbf4d1b03c27c60ee58483,60248001bf9fcf5045428d105c75d75d69f6940bdb054ccc646b4160a81580da,e91bdb76d568183bbad7b1b921fe3dd7a9376ea7331693f97a9d1a477baef24a,25bfaa502a2683f903b08672ccc3f8fe549b65cbf3e2aad9c0b4a09123c2160d,a07acf55aeae775fd3c6036b89b933e1367893b1f05dd305c415899d6cc19c6a,1aa61b46d55b81331e9bf284fd378d565802139ca3bd8af49c24bd285abbc668,49fb7d9cbff8b093d6c4d97d7fe5f4f7097bb6dda168bc352a66d110636b8b64,a48b9ffb0b83bdf493f78d1e23b4f85ce5baadca48f11544ee270e404a681af5,47800,47347,47814,47814,4
LONG_CORRIDOR,1107,2111,0,dev::LONG_CORRIDOR::g1107::m2111,dev::LONG_CORRIDOR::g1107::m2111::r00,9f6cd5deee5c152ebb900ffd23bdac284667d5392ba742cccb87543602d97741,8d81c140a267d16e9ad31dd46d9728151bb5c6919f61652433a3368be01dc63b,d93371d33757b3644d17da9faafed73c0750f0e927022e2c8cec306e1d3167f2,8b8086d7a4174cd60ebbe47428ec7407128757284b36ac9eeb17d2bdff8e412d,e91bdb76d568183bbad7b1b921fe3dd7a9376ea7331693f97a9d1a477baef24a,25bfaa502a2683f903b08672ccc3f8fe549b65cbf3e2aad9c0b4a09123c2160d,a07acf55aeae775fd3c6036b89b933e1367893b1f05dd305c415899d6cc19c6a,1aa61b46d55b81331e9bf284fd378d565802139ca3bd8af49c24bd285abbc668,90ff8025c38629129bee2cb51ecd5a18858248bd59f914be2bb37d79b9debf0c,a48b9ffb0b83bdf493f78d1e23b4f85ce5baadca48f11544ee270e404a681af5,47800,47292,47814,47814,4
LONG_CORRIDOR,1107,2111,1,dev::LONG_CORRIDOR::g1107::m2111,dev::LONG_CORRIDOR::g1107::m2111::r01,6f20281666c2c40e068a4480a52fe8e80312f7db28e9ee72d96574123f8b202d,37629262225f02991324335171a3243f719ed2c7985f57b445b23c6bf72ee74a,e58a8a1c819e2e5c5d844947f534403107ffe7f344b532e117c2a2038f4ccb31,91f41a937381bbb1813ba4539e8102dad81cdbfeb9b436f44e98679dcbd7339a,e91bdb76d568183bbad7b1b921fe3dd7a9376ea7331693f97a9d1a477baef24a,25bfaa502a2683f903b08672ccc3f8fe549b65cbf3e2aad9c0b4a09123c2160d,a07acf55aeae775fd3c6036b89b933e1367893b1f05dd305c415899d6cc19c6a,1aa61b46d55b81331e9bf284fd378d565802139ca3bd8af49c24bd285abbc668,fd913928fe9c90584307f80c87139384f50769bb46fa8aa6ca4159e0d766b828,a48b9ffb0b83bdf493f78d1e23b4f85ce5baadca48f11544ee270e404a681af5,47800,47320,47814,47814,4
LONG_CORRIDOR,1107,2111,2,dev::LONG_CORRIDOR::g1107::m2111,dev::LONG_CORRIDOR::g1107::m2111::r02,294876c8afbc3a814a7a069ba40a06eded0813eba70ec279fbfde99c550806e2,50d8064abb2619c1cd795756aaed2794fca67446ce1cfa6d46cfe48e14568ff7,6e090f59f0b9832b99a5546be9ad053a5e5b699a8bb78d3fde9e1ecca150e296,f0a74deb4dcd845bdb7e9298c889fd5bae0e730ad1be4b080269c2d910c7dbb4,e91bdb76d568183bbad7b1b921fe3dd7a9376ea7331693f97a9d1a477baef24a,25bfaa502a2683f903b08672ccc3f8fe549b65cbf3e2aad9c0b4a09123c2160d,a07acf55aeae775fd3c6036b89b933e1367893b1f05dd305c415899d6cc19c6a,1aa61b46d55b81331e9bf284fd378d565802139ca3bd8af49c24bd285abbc668,860cac8068c54e6cb78541ebd3ef3b5334a7f72e71469c60d3c4d26a22f886a5,a48b9ffb0b83bdf493f78d1e23b4f85ce5baadca48f11544ee270e404a681af5,47800,47347,47814,47814,4
LONG_CORRIDOR,1107,2111,3,dev::LONG_CORRIDOR::g1107::m2111,dev::LONG_CORRIDOR::g1107::m2111::r03,69ae984285f5132c61dc07728a71fb94f2e45b64f41e373d24051c8f783e3a70,b8d3c24c4949c241604554459e1deb409dc86efa9bf9b79ede8871325ff147ae,98e8aca9682bdc1bb8e85cc06d1e43d700e5d9a8045a60466e02636b9a1b712c,0bfc507c4180572ba1187fbadcc3a59d0d4e2244afb4ab09c4fa208a74d73a49,e91bdb76d568183bbad7b1b921fe3dd7a9376ea7331693f97a9d1a477baef24a,25bfaa502a2683f903b08672ccc3f8fe549b65cbf3e2aad9c0b4a09123c2160d,a07acf55aeae775fd3c6036b89b933e1367893b1f05dd305c415899d6cc19c6a,1aa61b46d55b81331e9bf284fd378d565802139ca3bd8af49c24bd285abbc668,6b4d3d1dc09c184ef4ea1e1f8e0ca03bfa067c42b11042e9cd840855de7a9e2c,a48b9ffb0b83bdf493f78d1e23b4f85ce5baadca48f11544ee270e404a681af5,47800,47303,47814,47814,4
LONG_CORRIDOR,1107,2111,4,dev::LONG_CORRIDOR::g1107::m2111,dev::LONG_CORRIDOR::g1107::m2111::r04,b56e2303e23eee51769ee69bd65f67924541bfb790876e465c736a8c9b01f342,12cccffbca4e5ba5168f26d988468d66b27d95e9a531a558b60beea98a23acf6,1c93e5b19b60f604510d724ae7872b7e65fa41e8130185c515b6b68f8bfca456,0cbd64cff18c24487df4957674806f00ecc6d52ab1d1c9bcbbd9ef747c567f88,e91bdb76d568183bbad7b1b921fe3dd7a9376ea7331693f97a9d1a477baef24a,25bfaa502a2683f903b08672ccc3f8fe549b65cbf3e2aad9c0b4a09123c2160d,a07acf55aeae775fd3c6036b89b933e1367893b1f05dd305c415899d6cc19c6a,1aa61b46d55b81331e9bf284fd378d565802139ca3bd8af49c24bd285abbc668,5771d5fabaf502b785af929dacec23259381dc66422f02fb081d24e581efac08,a48b9ffb0b83bdf493f78d1e23b4f85ce5baadca48f11544ee270e404a681af5,47800,47321,47814,47814,4
PARALLEL_WALLS,1101,2101,0,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r00,1b6620a813d133a0d61ef29f60b0c00bca0b0d01dc6b79793128370838cada5f,6b30dabcbfd263cbde5e019e02bc73362041d0a07ec0e5377f66886d9e42e8bc,bc5370b307338b6cfda3d39f77a320c5a42f3e3ae3c7d63bdd80c1086f1ecf10,dc9927b2261d7fd2725432fb956f066b966e943bbec172cd09be14a1bc4c8638,4a1fc5bf01b3aa7f62f0d7839f4fc81486f0f117eff82681090aa6dcdb83f44c,77fdcc2db549064a6c79e390f6ac5cb85d1bbeddb1b9880d181b6d6c3a0081a2,a1f8439d3fc3c34c2e9f638d054c260f39e0a3b1e06a3042b218f1bdb42b34b0,1f35dd5e416dc901f333b104298097ff86d354e528bffb18c89f6d33ed953f94,44938944cfb6c8d9d97d228a09dfbca0fa292962ff8019a2214ee16c587c663d,e8571e51f0c6da0e2f196b60b6e19ae384b20551a414792e7eeaf852a4bf36c3,39795,39403,39775,39775,3
PARALLEL_WALLS,1101,2101,1,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r01,dbac1eab51043884cfdf5bf05c3eb449331c8ce6ff4432f5061058570f3e8834,524b13838c1e53dbbe0b6fe317d42b9e5f32294db9b899684e97b2b162454b04,da543fdcba4a907b58820f95165b5e1174edc957a048906276505cbdd1e489e2,af18881c6109255c6daaeb2dda9df77781183d553c7bcd59f637807b3e75c509,4a1fc5bf01b3aa7f62f0d7839f4fc81486f0f117eff82681090aa6dcdb83f44c,77fdcc2db549064a6c79e390f6ac5cb85d1bbeddb1b9880d181b6d6c3a0081a2,a1f8439d3fc3c34c2e9f638d054c260f39e0a3b1e06a3042b218f1bdb42b34b0,1f35dd5e416dc901f333b104298097ff86d354e528bffb18c89f6d33ed953f94,645992da16e3bfa1111d67305752f1bb220e9302c8af7f592a03eb3b877dc974,e8571e51f0c6da0e2f196b60b6e19ae384b20551a414792e7eeaf852a4bf36c3,39795,39389,39775,39775,3
PARALLEL_WALLS,1101,2101,2,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r02,bb64e83d5b6ac445a1fa0de14c10932f181f45f6bb875e7f22cc7cadae81d779,eb393fa06b428133ed89d19124378f7fbfdb9f774b1197c02e836dc8532031d6,16e102efd5c6f689458ac1ae7962a8e93e958d224dd05b82edbf2229da0dcf5c,7ca131a97aaa7e7c42fb0d6811ef063520de64e09486bab7abf0ab4600f44939,4a1fc5bf01b3aa7f62f0d7839f4fc81486f0f117eff82681090aa6dcdb83f44c,77fdcc2db549064a6c79e390f6ac5cb85d1bbeddb1b9880d181b6d6c3a0081a2,a1f8439d3fc3c34c2e9f638d054c260f39e0a3b1e06a3042b218f1bdb42b34b0,1f35dd5e416dc901f333b104298097ff86d354e528bffb18c89f6d33ed953f94,26819c6bfc404ebe89117a077c9797e9ab3801eb425fbd964e55d7a9e628a2c9,e8571e51f0c6da0e2f196b60b6e19ae384b20551a414792e7eeaf852a4bf36c3,39795,39403,39775,39775,3
PARALLEL_WALLS,1101,2101,3,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r03,684a4aca2ed723cc15132b6ea056ebdbfb366d1283c2827421b41b364c9472ac,129086141359a56a5f67e7997013e29668655088c06bc4b87f45ab0f508903fb,8de6633f8f0fe4df7f073bbf09215be29838b850ad12d8a1ffa06bdd5f1fe008,6c549c85742fba2f3c1937f921eeee6b8096c3197cb8bce0a62ef108afbaa1a1,4a1fc5bf01b3aa7f62f0d7839f4fc81486f0f117eff82681090aa6dcdb83f44c,77fdcc2db549064a6c79e390f6ac5cb85d1bbeddb1b9880d181b6d6c3a0081a2,a1f8439d3fc3c34c2e9f638d054c260f39e0a3b1e06a3042b218f1bdb42b34b0,1f35dd5e416dc901f333b104298097ff86d354e528bffb18c89f6d33ed953f94,e1060ca8e6ca89185b67da3a72334aa1aad0127b072c80ba704e22eb762b2244,e8571e51f0c6da0e2f196b60b6e19ae384b20551a414792e7eeaf852a4bf36c3,39795,39411,39775,39775,3
PARALLEL_WALLS,1101,2101,4,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r04,9528a819a60af07771433b01bb1e38ebd9579270a171928b65cbb869ac964cef,756c5b0ff6f661d92f6ab9593e03fb732d6b99bd96a457a5850150cb058b85d9,2ba676d9d03296b9730e8698bca11a40c19c9d1abde4d27d129e7c67529b423d,54e214d15692a5fea83efda548bdceb2a8384c92be1e537865411a44ecd00797,4a1fc5bf01b3aa7f62f0d7839f4fc81486f0f117eff82681090aa6dcdb83f44c,77fdcc2db549064a6c79e390f6ac5cb85d1bbeddb1b9880d181b6d6c3a0081a2,a1f8439d3fc3c34c2e9f638d054c260f39e0a3b1e06a3042b218f1bdb42b34b0,1f35dd5e416dc901f333b104298097ff86d354e528bffb18c89f6d33ed953f94,29df45dfdcacebc9209c76a61f70725e16b7ff61a23fac5946410d40b9e4572a,e8571e51f0c6da0e2f196b60b6e19ae384b20551a414792e7eeaf852a4bf36c3,39795,39385,39775,39775,3
PARALLEL_WALLS,1101,2111,0,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r00,53995d40c1b6fe09a66cc79e7e643aa3f7e9db17ad735105cc23247437bb765f,d2d500c260e9d2b49f0963ca23282c2190625d901490f052d24756adf373d68f,deb95992f9d7c101a0f99037a4c3f5acc4bc3394a41823525c2d41aac4e843ee,b8dbc08c7b821ca2dcba4ba1e763cfb25992664625742024aa6311655697d241,4a1fc5bf01b3aa7f62f0d7839f4fc81486f0f117eff82681090aa6dcdb83f44c,77fdcc2db549064a6c79e390f6ac5cb85d1bbeddb1b9880d181b6d6c3a0081a2,a1f8439d3fc3c34c2e9f638d054c260f39e0a3b1e06a3042b218f1bdb42b34b0,1f35dd5e416dc901f333b104298097ff86d354e528bffb18c89f6d33ed953f94,56ee10f5c0dbb3eb5ca3072568789eafefd841ce089dd24712de3a7fa9dfb7d0,e8571e51f0c6da0e2f196b60b6e19ae384b20551a414792e7eeaf852a4bf36c3,39795,39416,39775,39775,3
PARALLEL_WALLS,1101,2111,1,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r01,989a728c222449b70727227abc851da3ae4cc87a296c80faa41bb66b3540ffec,5d0e442c984da2ba7a279b9bff8502bec42e2c935fa6db2c2332edafd5afa843,c1a930cc7fe03bad387713b448e4bb78083c914abbf77755236ce57ffe2c294f,305719eedd8f1c6387d59a0d9e7c77e506c3cc86801ed70418e53300821cf61a,4a1fc5bf01b3aa7f62f0d7839f4fc81486f0f117eff82681090aa6dcdb83f44c,77fdcc2db549064a6c79e390f6ac5cb85d1bbeddb1b9880d181b6d6c3a0081a2,a1f8439d3fc3c34c2e9f638d054c260f39e0a3b1e06a3042b218f1bdb42b34b0,1f35dd5e416dc901f333b104298097ff86d354e528bffb18c89f6d33ed953f94,a87ca77bb18e88a42ce64d13ba50a29d7da8507269d73eafcba0a8786b609cf8,e8571e51f0c6da0e2f196b60b6e19ae384b20551a414792e7eeaf852a4bf36c3,39795,39426,39775,39775,3
PARALLEL_WALLS,1101,2111,2,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r02,410d3e2af4154de5d60b18e47afd4694cb6749df3ae7a12333cccde5a40772c6,feb3e62308ec91c8dfc477b445d82aa8be24c429a0fec5317d86cdbbde56f02d,69e13a142e88a5a7f2c3a7165a9e087e73664d2078ecb27ea45227ee66b6889b,d8094aec153014fd72de890aae84168fbc273248df9805e47c8372775678ed04,4a1fc5bf01b3aa7f62f0d7839f4fc81486f0f117eff82681090aa6dcdb83f44c,77fdcc2db549064a6c79e390f6ac5cb85d1bbeddb1b9880d181b6d6c3a0081a2,a1f8439d3fc3c34c2e9f638d054c260f39e0a3b1e06a3042b218f1bdb42b34b0,1f35dd5e416dc901f333b104298097ff86d354e528bffb18c89f6d33ed953f94,bc1ca2146948ca4587efd683d5a8ef12e82f7ce983eabc9dd58c1182112214fa,e8571e51f0c6da0e2f196b60b6e19ae384b20551a414792e7eeaf852a4bf36c3,39795,39386,39775,39775,3
PARALLEL_WALLS,1101,2111,3,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r03,b1eb70c6f4857babb330f3bdc6f13f6216e3fda48bb1a5fcbfdb1bb85f9126c5,2269a11340bd8666cbbfda6552047fa2f5fec672c78850c9f4aed72e3317fb35,4d286f30186e90a756e3807c472200e3ceffd0a1e9d63f2c3c6b1146b70dc9a3,a9bf83bd52a415cfda9647890dfcbab8bacdb04398a4cf1b4dd0e5a1f3e32e11,4a1fc5bf01b3aa7f62f0d7839f4fc81486f0f117eff82681090aa6dcdb83f44c,77fdcc2db549064a6c79e390f6ac5cb85d1bbeddb1b9880d181b6d6c3a0081a2,a1f8439d3fc3c34c2e9f638d054c260f39e0a3b1e06a3042b218f1bdb42b34b0,1f35dd5e416dc901f333b104298097ff86d354e528bffb18c89f6d33ed953f94,953101f8bf4cb0ce8bdda437e8c1506a3524c3f76d334ba1427af813ebf94fb9,e8571e51f0c6da0e2f196b60b6e19ae384b20551a414792e7eeaf852a4bf36c3,39795,39418,39775,39775,3
PARALLEL_WALLS,1101,2111,4,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r04,5b995ce4f8a15e70885dc33d1bddcbb43f479c88aca86fc4190e5675b89bd56c,a016a986589c3689e59bfa46e98ef37e9faaaf4f64e0171d94c830bc17cb2b71,0e87b275ff81dcbfe04ba6f8519c89997c535dbb988a290b5afba9f2edfb4e59,7376deaf96e08dc9803c1d710eea4f3a90b65f7671c37324f11e07a926daec22,4a1fc5bf01b3aa7f62f0d7839f4fc81486f0f117eff82681090aa6dcdb83f44c,77fdcc2db549064a6c79e390f6ac5cb85d1bbeddb1b9880d181b6d6c3a0081a2,a1f8439d3fc3c34c2e9f638d054c260f39e0a3b1e06a3042b218f1bdb42b34b0,1f35dd5e416dc901f333b104298097ff86d354e528bffb18c89f6d33ed953f94,5a7f20518a67eedda28ba6b452192473bf1330116f07577829543a1f1ce14e18,e8571e51f0c6da0e2f196b60b6e19ae384b20551a414792e7eeaf852a4bf36c3,39795,39385,39775,39775,3
PARALLEL_WALLS,1103,2101,0,dev::PARALLEL_WALLS::g1103::m2101,dev::PARALLEL_WALLS::g1103::m2101::r00,cd627f30a555be4dc8a0f13db8727fb2f8206bd6aeb81243d4fc40293f50f542,da383597c0adb82e030053d5f8591ea2b7101e7e91c12ba03d9bb7c3ba99570c,cd998278fa9d34f3868dda5986b80815fb69fe821d7b36ec90491bb7e5257f7f,f135cc2887c8d0ed16559a266a575b3a54e16ef0d5f5f32db002f7a4fe0f0986,3cd208679b18da74a0e178bb4bc7fcd1664bfd0de30b7d1ee0810a668cedecfe,59220498bfae72ce2daea9eaaa0da988f11223540cbe19980a56d1be63c89565,e506799e22524dd2ac1222693239c9d988a42b652b03d912194014db203000b6,b03369e50f5f9d2314decc270d8d553bbba6941183df6fb3c9a5d206b077e3bc,6acc23ef258a77338b5034300346fdc04bf89c716e240ac93c1d7ac9d63ad0ac,fcc5d400604ed4d5b4a05ec36b98b044e128eae19fdef2e2471565c5501b77ed,39785,39399,39784,39784,3
PARALLEL_WALLS,1103,2101,1,dev::PARALLEL_WALLS::g1103::m2101,dev::PARALLEL_WALLS::g1103::m2101::r01,355518e8724561bc80bcc11e952a8f6c7addf8147c6708e3ca52e83233ac2e22,0deb2c0e568ddd2835263e0a29f981e7bd531fccb3bc4876585a9eb04c254b06,86341ca17e4d8c61f8b5a4d1eb781ee8bdddc42a46bfa34e96cba21da0fc806c,ced46d643d3b208b1659c8c4e954d32eff93905382dcf9934f844d8ca96247cc,3cd208679b18da74a0e178bb4bc7fcd1664bfd0de30b7d1ee0810a668cedecfe,59220498bfae72ce2daea9eaaa0da988f11223540cbe19980a56d1be63c89565,e506799e22524dd2ac1222693239c9d988a42b652b03d912194014db203000b6,b03369e50f5f9d2314decc270d8d553bbba6941183df6fb3c9a5d206b077e3bc,7cb893b7a58b5346b5af9d32ac2e00455789d1ba8ca29a66c08475a8e2218aec,fcc5d400604ed4d5b4a05ec36b98b044e128eae19fdef2e2471565c5501b77ed,39785,39368,39784,39784,3
PARALLEL_WALLS,1103,2101,2,dev::PARALLEL_WALLS::g1103::m2101,dev::PARALLEL_WALLS::g1103::m2101::r02,62d47c115df1df1a396569634b661b9c55705c10cdcf2b8310599115f976e5c3,59dbbf9dba2276c13ee3b5d447580334b04b0ac57d8ae9fcf13288844d7a47ca,4648e4ca4ded4dc89057b5a7cbd6e71267f3288c4e415b2e7dc96d6aae206dd3,d2b617c934d5cac04c2a6337cf56d47584c4ebdaef2fb723aa7ef8f64d455c96,3cd208679b18da74a0e178bb4bc7fcd1664bfd0de30b7d1ee0810a668cedecfe,59220498bfae72ce2daea9eaaa0da988f11223540cbe19980a56d1be63c89565,e506799e22524dd2ac1222693239c9d988a42b652b03d912194014db203000b6,b03369e50f5f9d2314decc270d8d553bbba6941183df6fb3c9a5d206b077e3bc,b2e90b92d7cadaec0c37c98a319b9f54de3137c784fa580e4079d3877b84b6ba,fcc5d400604ed4d5b4a05ec36b98b044e128eae19fdef2e2471565c5501b77ed,39785,39406,39784,39784,3
PARALLEL_WALLS,1103,2101,3,dev::PARALLEL_WALLS::g1103::m2101,dev::PARALLEL_WALLS::g1103::m2101::r03,db87786878a260c139286bf19b3151eebfb5cd1c4d118232dd40589c17428bd3,2e670b459d87c9ef8430aa8cda01158376de1216c95b72403b04520e0fd2705d,068262ddd6c98e1372ad055c08fc987f96dd88fb6f758debf514f681de9d83e6,4ea36fd9bd72179cfe49047fd357d08f7559b9625cc7e8b39f7d5e5777787522,3cd208679b18da74a0e178bb4bc7fcd1664bfd0de30b7d1ee0810a668cedecfe,59220498bfae72ce2daea9eaaa0da988f11223540cbe19980a56d1be63c89565,e506799e22524dd2ac1222693239c9d988a42b652b03d912194014db203000b6,b03369e50f5f9d2314decc270d8d553bbba6941183df6fb3c9a5d206b077e3bc,b65ba8615ac053c9fa25592bc9800e0697772d2b9fac6f68ada7d75eb65a52a2,fcc5d400604ed4d5b4a05ec36b98b044e128eae19fdef2e2471565c5501b77ed,39785,39363,39784,39784,3
PARALLEL_WALLS,1103,2101,4,dev::PARALLEL_WALLS::g1103::m2101,dev::PARALLEL_WALLS::g1103::m2101::r04,efd1b3171dd852dcca03f3c62188bd4a5d4cb816f6ddc13b1ae5180e49ce3843,8ab25c95ce5ee0644cee60250fd87db4935047daf2ffdf6730a7ad18989b4bdc,e7af166966b554c7e6f737d2b238674be89de3fd5795b449a5913e4312a51bca,c9a7e6eadcccfbcb49aeafb3d78a76c0070d87e74221edab56444442a1bc101c,3cd208679b18da74a0e178bb4bc7fcd1664bfd0de30b7d1ee0810a668cedecfe,59220498bfae72ce2daea9eaaa0da988f11223540cbe19980a56d1be63c89565,e506799e22524dd2ac1222693239c9d988a42b652b03d912194014db203000b6,b03369e50f5f9d2314decc270d8d553bbba6941183df6fb3c9a5d206b077e3bc,617368b2cdfed660cf1af587fa5ea9873daa4a609cfa79509a865c8f4b729cf8,fcc5d400604ed4d5b4a05ec36b98b044e128eae19fdef2e2471565c5501b77ed,39785,39362,39784,39784,3
PARALLEL_WALLS,1103,2111,0,dev::PARALLEL_WALLS::g1103::m2111,dev::PARALLEL_WALLS::g1103::m2111::r00,8c479c1851b7fdc138e0775dc9a66bbdddec0b1cf7510ebbea6faa7bf007491d,66bf561720a42ef672805767ab08a218a912c030dd72eee0cbad386a29c40697,3fa249aa101ebc3d423115e809e5205cb41b0af6beaffb803b047385a045fb61,d502e9a560b6cb4a9c4d3127f22a2cf55860263b410b3e98e6ece3b99607736f,3cd208679b18da74a0e178bb4bc7fcd1664bfd0de30b7d1ee0810a668cedecfe,59220498bfae72ce2daea9eaaa0da988f11223540cbe19980a56d1be63c89565,e506799e22524dd2ac1222693239c9d988a42b652b03d912194014db203000b6,b03369e50f5f9d2314decc270d8d553bbba6941183df6fb3c9a5d206b077e3bc,0385a7bded42ee828a8a359b9c67333ce14098ae7d4c6cc6262ff4106b350520,fcc5d400604ed4d5b4a05ec36b98b044e128eae19fdef2e2471565c5501b77ed,39785,39396,39784,39784,3
PARALLEL_WALLS,1103,2111,1,dev::PARALLEL_WALLS::g1103::m2111,dev::PARALLEL_WALLS::g1103::m2111::r01,ce8ad1381440642c9742088bd9996e5d17379dda94d553820c209e3f262a0a79,2e3f6f321df6d4c2383092d877789be4e6aecac8e21c65e6942825b71621e42e,4f2f4a8a574d49487227c84e512cb4c76e10bdb2019c71c5fb7d5ae64c5f322f,0c806bb6aee2381046fa5e4c7189d782e9c618f88c51294d80b69572bd1ecd38,3cd208679b18da74a0e178bb4bc7fcd1664bfd0de30b7d1ee0810a668cedecfe,59220498bfae72ce2daea9eaaa0da988f11223540cbe19980a56d1be63c89565,e506799e22524dd2ac1222693239c9d988a42b652b03d912194014db203000b6,b03369e50f5f9d2314decc270d8d553bbba6941183df6fb3c9a5d206b077e3bc,11fd0e639fc76edb883069979945e0791f86f06eacca5f9c112a388b20984b71,fcc5d400604ed4d5b4a05ec36b98b044e128eae19fdef2e2471565c5501b77ed,39785,39389,39784,39784,3
