relative_path,size_bytes,sha256,semantic_role
results/full_synthetic_development_v1/raw_results/488df683ca659f0ce9ae2cb1341a5721ddf43fbe7aa759cf816f34bc4125ea78.json,2021,a8d1528e1b78bff472848f610ac908b8bc5f0acefdda4d1b28c9139f63724abd,raw_trial_result
results/full_synthetic_development_v1/raw_results/492e57a38e6d2710f5375abc98f6ca7253d4b7be3194cd6273ad0e2cc13968c5.json,2660,18ab0cfd32ab3b779badac285f438f213222b022b85ff5f723ead237cb459466,raw_trial_result
results/full_synthetic_development_v1/raw_results/4951737ee16f8f56112d7540b7c2c048bc56ce882e3b26b7d433193f7c629970.json,2690,3826beeaef201830fba87a41a717424586acac6cafbf6efb0fba3b5b5ccb33c6,raw_trial_result
results/full_synthetic_development_v1/raw_results/496b7561bb0c214e4e949980137fe911efc3dedea900aa596828aa6c69e8affb.json,2029,18e01d9e91e4a3587d2aa288c50214a5a2393d171597b9c5114303910ef5404b,raw_trial_result
results/full_synthetic_development_v1/raw_results/497d0cd15890296ecdfdeb3d8bf56b6ab20b11479215ff87ddbfe28e0dd3583d.json,2657,a1c722dd052dabc4312f8a973259dc232741f629a851a36033656e23735e267a,raw_trial_result
results/full_synthetic_development_v1/raw_results/4991ab065ab44027b0617e13c31a84b2d72b1d4225f46a225efe8ce14069adb8.json,2689,c5efd0cf27cb1b3f8c7c70d80bd2fc13da089be82a89a69a9f3246a61ddf1ac9,raw_trial_result
results/full_synthetic_development_v1/raw_results/499515f924bde5a57717ba13d839a980a625018b1ed768ae677413214bdc527d.json,2056,0b24dac002882cf12ed3ec0ef6944c0d3290c55cc625e3fab3087bed88b48c98,raw_trial_result
results/full_synthetic_development_v1/raw_results/499b183ff270d984a0ea743def832638f44d5395c2f7b9751841f5b5487d3963.json,2696,66790326815ca97c6fcb2dd970641ceb71670d2b71989eb891152dc510beefe7,raw_trial_result
results/full_synthetic_development_v1/raw_results/499f9362b820f7a2ed78086cb39e7f3e7ecc1a4218d0f19d3ab41999917620a5.json,2649,cc2217e6f8a96b2e5f654640092dcc237cd2975b54d04d215f55874692c13496,raw_trial_result
results/full_synthetic_development_v1/raw_results/49a2912b62ec0146b374ba266e4a8b9e6e7d7f381009293e6d3622b5bb8f8063.json,2694,2a26b2a137ddd916f52894045ad507194a4e245b6fcdf82c3a04ea00b850e397,raw_trial_result
results/full_synthetic_development_v1/raw_results/49a91fb3b85e20dff87f5786bfd46fe7b3946a9c5a4b24b77a716b53cadc259b.json,2049,cc493fc026aad8aaae0044aa70eb66795a0aad8473c665e1732673df338c1dbe,raw_trial_result
results/full_synthetic_development_v1/raw_results/49caf9ecf981a0660c344825c43fddf1619aa10e40eecd0355cea1fe1cda2fdc.json,2697,cb40ab3f426074db66ad84f76d786a1d2696a8af98e239a981d226787d93dd67,raw_trial_result
results/full_synthetic_development_v1/raw_results/49ffc7ef500eaf5f91bf7b3a01441b02c83440b9d61b889fb6c4417551ac4c69.json,2057,bc6e106c63c82572138acb0df7bf23d630068dd1de83ddcdb82e422aec0a1a4f,raw_trial_result
results/full_synthetic_development_v1/raw_results/4a009194afc0e76dfb1ec68a52482117a1f77be098390505cc3ed9f5e26fe788.json,2643,d514ea095168fb76387c7447d2b96e06c0e7dd02f0e18b3bfa35bad6ea0542a5,raw_trial_result
results/full_synthetic_development_v1/raw_results/4a0201eb0426a3b1435a2ac3b4b9306c70193f733b192564da7222eb67e1f7c1.json,2060,29eda01a109a11bad6902fa740836bc849646232cf698894ac8fed1b0afcb090,raw_trial_result
results/full_synthetic_development_v1/raw_results/4a2a42aa6fa606c2f253ee397256f4d31e2c78fcafca944771b2e5e3c8308387.json,2644,39023da96a801be48f17862e6121d271794b0da42ee60c9bbb260069a0ef6e6d,raw_trial_result
results/full_synthetic_development_v1/raw_results/4a3b7738bf7f0de116b71093adbd954cd966413e46d63f3c4acdafbf8ec9754b.json,2653,dad93bd5b4199e93a13869d708cfe88be91984b7c90951f90ed5932d0f30cce5,raw_trial_result
results/full_synthetic_development_v1/raw_results/4a5967fa63247cad7b7a58cccfd87a5e8051f4041fe13df735dc23ee0f42a520.json,2065,1a0c5d1f14f858362e14b2f74a14a5bfe0bedae234aceac0dbfff0073e18b7a0,raw_trial_result
results/full_synthetic_development_v1/raw_results/4a60246c06d6da4897578d9857993055a7679bd51235fd6790e5f964ba912a25.json,2045,b083355fa1a77ea1817392cf32b0ced05d1f1cba16f301c4b0af6164c5dfb287,raw_trial_result
results/full_synthetic_development_v1/raw_results/4a9d5bc6d965c7e00edfa88f6df17dc35f2cba6ee0f1420e47cd17e06846c466.json,2056,ced0f1587bff7bae58a670404c8b8393d855db0c7a3f7a7ec9ebb75a16ce313c,raw_trial_result
results/full_synthetic_development_v1/raw_results/4aa18ffcead574bc657806376448c79ec473168fa8a4a090345a5335a59ad503.json,2077,8d46549f4e3d12f14123d38006f4828a0ee935641518656de7c93d104f7e47aa,raw_trial_result
results/full_synthetic_development_v1/raw_results/4ab1c7a5600bfea90e3ccfefff1db1456b28c1ba813efaf3a96ef6da20bd0a65.json,2048,b21e4a4646692ad2fd7b7820ab404a568cf8393898ad698b115c920b728c8160,raw_trial_result
results/full_synthetic_development_v1/raw_results/4abfb5537d40ea838dd603b15da5ad0378221d3c19809ea387516ade5db33391.json,2696,544988cb3c2a87d67e487c811694bb8208631d4ca8556407f58ac816079e818b,raw_trial_result
results/full_synthetic_development_v1/raw_results/4ac710109458b92f10520a4aa94333bd4a7d8fe3cfd536a8d1e27f862e54b5ca.json,2687,0ff94bcf297c8686d6deed5b6415c1fae06288da07c5da58789cf98676943054,raw_trial_result
results/full_synthetic_development_v1/raw_results/4acd00dc6f693ea26aac13850c12de8b2051e07663d8a643d06ecb9af0bf900d.json,2012,ec08d8cbf9a407b70c6d162be51adc57432064e887eb50d78e2f3f359b075d21,raw_trial_result
results/full_synthetic_development_v1/raw_results/4ad9f7c455fd0cfb829bfa898870d172a75c6777306bd695b91707def0383f94.json,2074,41e627ef06b7bcfe58c0860e9d2afdbec573f0bf663935761980f20771d54c12,raw_trial_result
results/full_synthetic_development_v1/raw_results/4ae042381de764926fab7532926ae70b20a1b8e820533745a13922a04c9ad35c.json,2640,7bc5954d4247d61e6bce9a45cb0c0dfc30ba459eef77f15ad718d53a1f3ce7e7,raw_trial_result
results/full_synthetic_development_v1/raw_results/4af24182ea9c36f7a1889f0f78de1b8c8659269a26caaf728d557ff4d3f77297.json,2632,bd3e5a3a97eec089f8bd50c9e81390f4b53e4d08df21e9bdba8b21b1eea8e290,raw_trial_result
results/full_synthetic_development_v1/raw_results/4b13e6a3286bc7ff6888674fc1ba75dd65c55bb62d05d0e8f94336d032ed93fb.json,2032,af3288630e22ad8402bcaeb7b04a495395dab8e1332f2f6afc8c6be3dfee3349,raw_trial_result
results/full_synthetic_development_v1/raw_results/4b1e41bd80a8428392eaafb11c699f2e3d68f603d25e666756e73abb750df091.json,2644,72e08a54edfb728543ee95faa12136e99d467d68e0254249550224afb565eff5,raw_trial_result
results/full_synthetic_development_v1/raw_results/4b3c518fde2000087a63a1962c3543bb60fbd0ed63a20855fc4b3d5a8a3032b7.json,2037,cf34c2ea1a8b7a05ccbdb386cba760b3be5798098dcb136a1db6ed0a1ccc14d1,raw_trial_result
results/full_synthetic_development_v1/raw_results/4b747f4d97742119fea61c49d6b95f12bf482c01f467878ae4119f4d4d25b4e5.json,2706,511793a1451c05082cfcd255810c0a2027fa50ed6c059b59fcdebe45775abf07,raw_trial_result
results/full_synthetic_development_v1/raw_results/4ba380f9b1eb3c463a5f86b7b411bed95e418db6f38c7abd60d632e7529456d1.json,2663,a8ba0bcb454ea4bedc84839663c62c464a1e981079a60484b6c4ee34fd83d475,raw_trial_result
results/full_synthetic_development_v1/raw_results/4bb480cc858a280a85ef042a3b051ea80896e66f769e3806c83d3a62ca96b3dc.json,2619,51206365ba4988b85b290185b2a92bcc37a437f12f38f9bdba2d01f16cf0ada3,raw_trial_result
results/full_synthetic_development_v1/raw_results/4bb5c73eded0f6045a0d204273e66761cd741bef35eec7c2e1bff570ce22c0a3.json,2687,b1e9c8b528ba392f2adabccbf2f134afed538b7228f5cc37870f76333d9d5f9e,raw_trial_result
results/full_synthetic_development_v1/raw_results/4bbb7e435c076f5db52f2787426da3500f1a809542eeab41414de4fbd9cce61e.json,2016,59aa81d4ec4643670c45274be310afc7e8bf6521d5b55f85eeff5dfffd9c73d1,raw_trial_result
results/full_synthetic_development_v1/raw_results/4c0d6f298c830a697aa5e1df3709ce166aff71c3228a78fb04e05932f6f8bb40.json,2621,d0aad3488bc754b7eaac9a23f3bf216fec5292592bc64195684d16de571901c9,raw_trial_result
results/full_synthetic_development_v1/raw_results/4c1e92d231fc05e8e35ccd9852896917fbce60d9b5dee11b839df52233e96b6b.json,2086,a0d1b11401ac025378926fc30d623a5d897cb5ec7ef9d3d169c61ff7bb982dea,raw_trial_result
results/full_synthetic_development_v1/raw_results/4c3ea5ca2c1421921b8e37e8b4a38bef4e95083951c987e62219e0f28e116a6b.json,2654,f6adc15074b1b327310770a09c29bd3d0f92b8c233f825e4d983a5b7ed278623,raw_trial_result
results/full_synthetic_development_v1/raw_results/4c535cf8c2139488682d4b00a2e73f8ad3ce5bed74e02e57d6145b19cead9126.json,2075,20a8c433f2a01af50100783c2084daeb1ae1aba755b5bebbe2fad5b1d102fb62,raw_trial_result
results/full_synthetic_development_v1/raw_results/4c7e21613c662fe61ff9c1f9d2f0e55ece303ab110028d47858f542bb14068f7.json,2660,6623de0c29b850d9164d7f9382fc815a250b9364e890110bfd895cdf3e0904f9,raw_trial_result
results/full_synthetic_development_v1/raw_results/4c823a15faef85cee6432d8c7ca7584a312a663603f3855e6da5ec70d2caada9.json,2642,560656f407a0e83d946ba9752e3b540aed6c747038bb6da37c8239252fea2839,raw_trial_result
results/full_synthetic_development_v1/raw_results/4c8ea7c8d2dd2d7b398ba1b70c38aefce59e1134336a9230b30781ae6517d097.json,2094,feb68a67acaaa50a85272c4c6f10ba9818ee1340dd1fb667e43140630bc1b8c6,raw_trial_result
results/full_synthetic_development_v1/raw_results/4c97738eaaf54e6b646df6c5c3336816b69b111c74df655962319dec695d5072.json,2693,9508dc3d2adc2fd97ac8e7e5cfb712e04027da354e69486158351fba032ea71e,raw_trial_result
results/full_synthetic_development_v1/raw_results/4c9e3e5c6066210ec68296215f4abe2574b7b9d8578a5d0e636d3e6be6ead0b7.json,2656,ee56812f7e9ec4b6366e6b9b4d012ad8811a476935f23fadea0279fa2a753818,raw_trial_result
results/full_synthetic_development_v1/raw_results/4ccbc7337315a9850691f923b52b795cdea26dc6116d8a48f0de02347ce8a79c.json,2700,33c8438e1fbafc12e6d0657f067dc1c3f4c724e70ead109dc0a782c47f60e154,raw_trial_result
results/full_synthetic_development_v1/raw_results/4ccd1497c6fbeaf1d60e996d8a4e848a5fca4ce9d1c40f7c93ea3c540ed20580.json,2687,5966c36ee1d63c52a6dca030cb4b3c19294d5193e116abcd8d7a8829b006cefc,raw_trial_result
results/full_synthetic_development_v1/raw_results/4ce090cd5fe4d8ec317c921366ac8728c9417c6fbba90e4c819aadbd0f72587d.json,2691,7a109a9b55324ad5fbeaeeaa64c2f461252990786fa5d22e1eb76fb1d35bd967,raw_trial_result
results/full_synthetic_development_v1/raw_results/4cec96fc59b65fff9d07c049191726592378a8aaf267fa4843e56b62e9f4927e.json,2037,61dce634afc872c2f73bb653392780970f2bead6f95c3513f81478be8abb7e7e,raw_trial_result
results/full_synthetic_development_v1/raw_results/4d070c0a36c7acff7f7d606d3cb326e8b818841ea99efb3d8eff465fe26b6f67.json,2645,a789eeacc6170678f74e796285993d11260359aeb6319f60342d6eca334e2e66,raw_trial_result
results/full_synthetic_development_v1/raw_results/4d2cc914c523ed2ccc4dfc127914a2a3f4b59c94e857f3ff6097a7302f7fc828.json,2663,bbdced71412483bd4667ce07f2b65f6216731b795d3916fd65e28bb17f65670f,raw_trial_result
results/full_synthetic_development_v1/raw_results/4d3639ca4a852d3ea9e82aeefea6f4a1fe8c22a7e6e267c55e84f16d62f814d0.json,2630,2c156768722e9865cf48ffcdc92a2ab702d7e4fc2c30bd3ddcc39a38232ac047,raw_trial_result
results/full_synthetic_development_v1/raw_results/4d386cb4120fb49b41d74db2422a09987297741199b531d162d103fed8d4f642.json,2007,06c119e4da0d632b401c6067b6170562478f2f34d8a9543f805088f356ed0238,raw_trial_result
results/full_synthetic_development_v1/raw_results/4d3be5bf64263e2900eebf889e9264c43ca73ee659d07afad8514d53616c9c37.json,2701,c9308bac595a437c39bc81d59ebc28718d2962f0ac8ce389855154c2a868f663,raw_trial_result
results/full_synthetic_development_v1/raw_results/4d522e1e7d65826ca57015d316e2697d0b67ca3f9f4776e6b4fbdd331357a063.json,2663,606bba5cfe5f5f44ed6fdbef8aab25a9c232515cfc1b6008d717ba8cfe498a18,raw_trial_result
results/full_synthetic_development_v1/raw_results/4d7895281df46fb7d0ba76f5bb23c77b042daa5e25e7626c0e1987a2d4989fcb.json,2624,dd80a4c20174bd87fd89b82bb9f06c4583b724cbfbf2861e8d36e44cf9333f4b,raw_trial_result
results/full_synthetic_development_v1/raw_results/4d82dd70dcd0f0e63163cc7d07a3beb95df71737c2b6a6a2d22e9d9ee651f0e7.json,2663,6c1ba9bbb7b812629941488aacc93a020cb603da2727477d7d2066d5a1100609,raw_trial_result
results/full_synthetic_development_v1/raw_results/4dd338d2bcbda57e25949fc328c86d969a02f1467ccdc7d195c89ddec73bdf94.json,2043,95ed1a26c7eee798fd20a0ee92d77c94316a4c6136586a341953484a33c461ee,raw_trial_result
results/full_synthetic_development_v1/raw_results/4dff955042310563e35e048aa35d671647b405f869c6e1c9ff2f227e91669e46.json,2710,50666ece09cf568971daa1124a9c19595832cd0b04241628792590a507b0c380,raw_trial_result
results/full_synthetic_development_v1/raw_results/4e3188228d5050774593f7ea791f6c4f872144142325b19afb0934f432e2b7eb.json,2628,9fff60a41d352364907d39f32411bc717391466e789e085b14cbc595b92e5ced,raw_trial_result
results/full_synthetic_development_v1/raw_results/4eaa6ec69a8ffd623adb9c72f3f48eacedd3f9ddf2e2e50dfb5948462287ab14.json,2629,2f6348d687a17a67df0af3de681ed7bdfbeded37cf9811b36f0d578e944ab52f,raw_trial_result
results/full_synthetic_development_v1/raw_results/4eac2c79672a46a56cc6475ca54a70677fc1369554c6f4579470e8e90f1cf099.json,2032,a331fea3916252840a37a79accd10f56fc7044bbb90c0d1fecc01250f612a12c,raw_trial_result
results/full_synthetic_development_v1/raw_results/4eb2ffc6fe16f26f92ed850c42a9fd8ce060cf3c7a440926c6f2076cd90245e5.json,2628,152c2ae2c98c9c825c4f7ee7e8898d39144e85b37378c5c90a32bc9612383410,raw_trial_result
results/full_synthetic_development_v1/raw_results/4eb8e2a703ba38cdf3b67775c49cd70224cd51ec65d4d1f5e6832c17f1cf58d2.json,2037,27e072f176aab540e2cae09a09bc97cb2ccf79a4d9f75680f5cd50c1e408687f,raw_trial_result
results/full_synthetic_development_v1/raw_results/4ec2886d87047afb8eb907c6e742c8c3da805974d0c2c23a1a8c5c5fcb0b3304.json,2072,206795deac79b4ee37d4107e669be985876bb950f881298ed923fe24a1bb4822,raw_trial_result
results/full_synthetic_development_v1/raw_results/4ecb2270829379c241569f4ee0bb9b661be856e04ceff556872569a1b8ac05e4.json,2680,0f2479986d70313294da4aaadf024d0aa14cc13b6b66df8ec20e30b5a49fa824,raw_trial_result
results/full_synthetic_development_v1/raw_results/4f2efa0f129e5acbff453d8efb73ad2cb9879704ad3fac6e5a00edc8e0b0bb3a.json,1972,54c4fc96e027919a45f9a0324f02eec53ef37217f4f5ba9f1a570976c86ad003,raw_trial_result
results/full_synthetic_development_v1/raw_results/4f636ea7b8063e1b7d8666cfe61a5810b05ef92965a4e86871bf31fa3fc8e30f.json,2061,a94b2ddfc60b5b7e9cdfc056acf30fea89ff22583d9d7168324bed688f847d4f,raw_trial_result
results/full_synthetic_development_v1/raw_results/4f7f8e24476fe369b4c33ab3635a485d87a18af87e89baa114d6c1f5c30c74fd.json,2023,e15ab629d1eff5826d9e0931d11df85582de8df44556a564e6c8cd486a8ea4fe,raw_trial_result
results/full_synthetic_development_v1/raw_results/4f8268439c3fc5b569ca198b4a63ef0b28aea15fc2d54cbc0311c4e21e9c73d5.json,2036,340cfe4b6b59aaa17061a32d269fec6a41c2703a5bf6e0814a6e704b8a2a8f4a,raw_trial_result
results/full_synthetic_development_v1/raw_results/4fb384c0b50ed47159810409f5422da180eb5387bed50fded08e2e303eed57ac.json,2652,ae596398bb63e41c8f6c38f0d3fbe01d26a4f3d3f74217dbbb876b6455d7a7ae,raw_trial_result
results/full_synthetic_development_v1/raw_results/4fdba9aa5fb0aff932eaeea6c2b378fc5944238684dd069058684707866530c5.json,2045,f68db3e24e0d2c07ec4f2a041a0ccd7da450cf3a699c67a84db95739036d1b3e,raw_trial_result
results/full_synthetic_development_v1/raw_results/4fe73bdefffd4750661341e95b1fd56d91a09234c9db29e7895170edaa255811.json,2053,7071e86ad5b6578cb4d63fe1f45bf7d3c4fd0bc6841c18c3a9e69c644c297abc,raw_trial_result
results/full_synthetic_development_v1/raw_results/4ff48915523a2a8440af645d30f947ab4e471966bec7b572630e7d77654580e3.json,2052,fc61b540d6563772f83921cfc670e4571a797a1cf97583bd7a61b806efb332fe,raw_trial_result
results/full_synthetic_development_v1/raw_results/4ffeb71457908ae6f002326895ecee5eda8cdd0b48c186038154cc0b7be1a41e.json,2644,70c6dd1e87e2264056efc86d2cf46d9e1d6f72e11f3fc7c21c71723b51de43fa,raw_trial_result
results/full_synthetic_development_v1/raw_results/501d620803c2a03da9366a7f7cf8413b6696576453fe23477c44657febb83095.json,2636,7430ba70be241493257c103b3eceb3b7adafee3628f16406cf2f280c9da98a28,raw_trial_result
results/full_synthetic_development_v1/raw_results/5026a00cffaf61458135ec0a4abba10600756b3b63dd9de3ac94866733c2e9bd.json,2652,24201eb8e31063144ffe155dd3db7101e4c932cee4a5768ba727817a20716d9f,raw_trial_result
results/full_synthetic_development_v1/raw_results/5028813d1caf38a77adeac53f03561b7669c9611c39bb56b28feadea4698080d.json,2641,382610801f0c9e3cad1fde34aacbd2273e3d334a9c515e72bd761048ccca5e61,raw_trial_result
results/full_synthetic_development_v1/raw_results/506aab6c1eea0c4aa182e274e8912322c975278abe6e419034002bd2b5948a95.json,2636,361839d09fa31f549e1017d34f5a8b6b6467243eeae47137398214fd57dd95e7,raw_trial_result
results/full_synthetic_development_v1/raw_results/507c6ca3413cc79835174c47488f20e3968931002bf2c508f8a19750ab2bbe92.json,2641,7460c87756a1a9c1e01787f72efa1276280f42dc6358ef1c1ddec8412e1a868e,raw_trial_result
results/full_synthetic_development_v1/raw_results/508adb1bd9a16e42d66be7cea0ce2c6424e620fe24d53edc3fd1c3c463e072f9.json,2028,2cbdd9caad67d585d35bd7b09188209367966174e686a03a815fc731195941fe,raw_trial_result
results/full_synthetic_development_v1/raw_results/50a78fca617279efdd56c6e3f16e54d310c84e81b3a567f398496b39d864e19b.json,2693,c46c88372062fd6c2d0f6d28888babbfcd0e181b2417911c057fe9fcd87f5ba9,raw_trial_result
results/full_synthetic_development_v1/raw_results/50c46d036eb6c90d8effe7a80938740ec6e477be7896969dcc51a31616560dea.json,2640,085f7fddab4349136273d5b1a75fc0a036d794058d7cd29ece6004348cf3566d,raw_trial_result
results/full_synthetic_development_v1/raw_results/50d3fc4675b282ef5837d2943645a401c55afae0c23be533e8fb012afe6c4801.json,2045,0a6a8f9a9a039d3b3abef5b5852b90719c34da1da78f611d897ca0fa0b6d3359,raw_trial_result
results/full_synthetic_development_v1/raw_results/50e11b078f7433c640d1abc420fc2e5df5e86cf4601cf29289a8fd3dcf8c1547.json,2660,616ccfaece2e0f0ad3fe5c19f6cd654458b7f1dd800ca09a5ed255c06463c1a3,raw_trial_result
results/full_synthetic_development_v1/raw_results/5144e167c488ecb3ed48e32acb61e378f0e881e91ae5bb36aef404a63a20434a.json,2051,e75a25df7003e947bb22de326feb3af89f592aae8afef142abdccd90ad8b2323,raw_trial_result
results/full_synthetic_development_v1/raw_results/5154a562ecfc437c0529773a2b32e38fb61981e0a7a2034dbca71567317ae6ca.json,2062,213574eae291e698c80b7dab033cbf044467b177ef4efe2cba7e821113ee5f03,raw_trial_result
results/full_synthetic_development_v1/raw_results/517cdf4a6cd2646b5ffe68b5b3c4a3085c4402108061955a9cabc4724780d8c3.json,2653,25083800d855a03da71ee34b86d53f60329376b78cce677d59a52a0db6bd7165,raw_trial_result
results/full_synthetic_development_v1/raw_results/517ddf842c970c0e2e787cd2e27baf0b0d4143a57b4946abf0326e382acbe5e5.json,2054,045b1a63cf8b691a553c21d1d3c9557a7f89a185e0e4231b6a372ee2c1989a05,raw_trial_result
results/full_synthetic_development_v1/raw_results/5195f139dd19ecac3c24ee0aa596c3a91ac3dbd8443e160c7e0958ece719e228.json,2663,fc065a53de2b78cb393780b42e9337aa2e5ddf8ded6e2e31e695e9887256a7c0,raw_trial_result
results/full_synthetic_development_v1/raw_results/51b8c15e252072301e03bbefa7a6d8e08ae90f6f26224ae6087f6f19dee853b6.json,2674,d628b7edda7652a88bce0f6597268aa66998e79d5f491c2a6ad8d8c643e7aa9d,raw_trial_result
results/full_synthetic_development_v1/raw_results/51ca7607422e60c5235c26b5e31afae41c9d5c7f01362af3400341f31643c4e1.json,2710,a0dbcf57a021b989a8f2c5446dccc3e5c2ec2c62a1a2a5cd58b181d8732c1afa,raw_trial_result
results/full_synthetic_development_v1/raw_results/51fba2a55d075a14287515977a285c3c3a7e51add0139eb6bd2c9c79c8838c27.json,2657,ac492a444d5871afe5705dc76d8bafdec5f399854658a58d849a134e2046d0fd,raw_trial_result
results/full_synthetic_development_v1/raw_results/5237e049cc1adee75913abfaf758819b29667c7e1222aa36f78b4852c3080f91.json,2673,65c0b23d2dfcf0f15377fcb7e101107d70e8a1e498072a80fee89ef4c447538c,raw_trial_result
results/full_synthetic_development_v1/raw_results/528f104fc890df47dad0b4ce3cc513584f069e11ad823c9f4b4567911e19ffda.json,2645,71c26c01315da054247059141209946adf756857275e55b1f5ae92c90d10168f,raw_trial_result
results/full_synthetic_development_v1/raw_results/52b61df368a6ed589139b6ef644ca7f91cadc04471dc27a48a25de422c17e62d.json,2036,c27a4dda8ca5b233681734f3dd992d42b6b558e4123943e95c65965074a90b31,raw_trial_result
results/full_synthetic_development_v1/raw_results/52baa88b443038483f94fe6f275e29618348477ceb79aaf90b2f4a896296c50c.json,2682,fc5df696eb463ed500dbee408ed50671a9147b7333b6999ebcb2632d3a1023a7,raw_trial_result
results/full_synthetic_development_v1/raw_results/52f9e630955e06ced23e83825d148a33277fa62ccc9e8ea42534e55e7194a199.json,2645,b3d0f226dfc9408c3d3f75c3f5fe15a3f92bf8c319cf8b48a46ec41b220829b7,raw_trial_result
results/full_synthetic_development_v1/raw_results/5314da4f423e27dcb889a18eaa020116c65faf85e3f660607b47f91048f5c379.json,2090,7b3ec434cdcab9dc2fc2a0192120614d84fb0d4c64089c2cf8353df6ecdc3e24,raw_trial_result
results/full_synthetic_development_v1/raw_results/53160989cae63760564b615eff0c0d990aa86a8ead8e9b15896e7a0f092486d3.json,2659,aaf6f4a6382921556816be09d5066b95ef511e2db72812bf272c994dd21164fa,raw_trial_result
results/full_synthetic_development_v1/raw_results/5347f61a190facd361b70fb754abd83da31fdce03b5641b63e83ac7d5ae8a772.json,2641,16ae99030c0eab70d2232a08796e910c490d47d11070a424eebfaaeb52d402de,raw_trial_result
results/full_synthetic_development_v1/raw_results/5349bd787312395e0f6cab59710f2d5262cfc4547a4866d4fa7bac3cb0ad122b.json,2018,5ab1b9d97959517358cd36d4ca6f4109650c6655a30adcdd7d27d4766be8ea59,raw_trial_result
results/full_synthetic_development_v1/raw_results/536bff1fed7598ea6e8621481ceba530f8de19f2543c3ce3be9957b959a824e1.json,2695,f8519ef835d61d40de326fd17de4eee22472b914d655d66022eb5903c01c8341,raw_trial_result
results/full_synthetic_development_v1/raw_results/537ee83f922299e54094b4008b1c55a7f1190bf650eedd14a5e24448af431da7.json,2633,47624818fb0131ee0cc754c9bf4be0d525ca2fc037a186addf31caa4f0eac2fd,raw_trial_result
results/full_synthetic_development_v1/raw_results/539921420593becb2e9a843befa09a7448471a0e085913d435ec2e9fea789d51.json,2060,ff3487248e909581bb43d85d615ca6b0aba80f6d2ef31679faadc997c9479771,raw_trial_result
results/full_synthetic_development_v1/raw_results/539ea607e539e312bc7263f58838d61c3cfc9a2f1030d5a55d4439b12c01d71b.json,2070,228c9af4231398a1b09773e626d24fb66995772df7f0c422dcc8d1e4eabdf52e,raw_trial_result
results/full_synthetic_development_v1/raw_results/53b62f590315252f72cb0bc5f79426560ebeaa6ee91551251564dc4c41f8a4de.json,2668,bb3c63b0a9959a463c52cc65e79d6c4578ac125c8c00763b3970a0e394508e23,raw_trial_result
results/full_synthetic_development_v1/raw_results/53bea9ae913aa6e1c8c7d9d7d583409a64a2538678760a97cc9a15329ddb8438.json,2653,be6fb30f7620badffdb7169314919cc8c15332d73a65cf210355d76db27b8508,raw_trial_result
results/full_synthetic_development_v1/raw_results/53c5cf109eeb3ae6d3b10a5da0951c87e5a4851d09f81aa845b37c56be67fddb.json,2015,ce9b5e18f72d97dbe0abbcacd5227a3ab6434abf8b755680438179fe19856e9f,raw_trial_result
results/full_synthetic_development_v1/raw_results/53e230cca89e8fae5690d03ee15d98b705fbdd8db4fa7deb4c52a78d817e3217.json,2016,0fa0b25438d1d675ff7afbdb76a3a9fb2fbbd7511d1fb37dfad63904ba6b4355,raw_trial_result
results/full_synthetic_development_v1/raw_results/53e41569995541220c5bf245437436909bc44070a0de2e9d3f833b42d09e2f6f.json,2051,354dc1f9e027aff62be0713677efeb44c195abe650012b9dd93d4b708dfe7750,raw_trial_result
results/full_synthetic_development_v1/raw_results/542056fc0e11a7ca3b7eef0d1120868fb820692d06c74e798d8adb0bd7b35323.json,2029,a63b6b1a067147f8c17d0e216b97bae26a8a2eda073b9f39a0b1807da2ee2c60,raw_trial_result
results/full_synthetic_development_v1/raw_results/547b8e7f6ef6311b4ca9a9077b3c90021e52b5734ed0fde7639a5be91a207465.json,2062,3ad2a9a8adc6e984cd271e3942c9219dd5477b9dc4d90407a02143e0dd0961c9,raw_trial_result
results/full_synthetic_development_v1/raw_results/5489e8c1898a193ea0941b1eb161fda6f87fa0b6d882fcf94918e2ca67d5e59a.json,2025,8cc58ee68ce46621a8c8c7f8410632eb0c5f3a13b9c44f98d4877b78e1e32759,raw_trial_result
results/full_synthetic_development_v1/raw_results/54c9298e1e18241462a19824cba2ddc496a0f6c11b2ce78c9c31d37f65fd5c8d.json,2695,69a64f574c67f97ca4a536e64695106062f789bc197d525975936496ca669e75,raw_trial_result
results/full_synthetic_development_v1/raw_results/55207b686589ee177ce6f854ec2aa249fa41e7234cc89a78588bfa2fd7489ad0.json,2042,8982e52111cd5ec084cacbe1edd3907ecba7f98a8591bb39fedbc12295a18eb5,raw_trial_result
results/full_synthetic_development_v1/raw_results/5555c2109fb79a783a0f8bcb53af8523bedf1700dc916e891b03aa705554e989.json,2657,d3068f3eebaeb54e69779a2badab1bcf49e49c334c539ac21e37b2837b86f93c,raw_trial_result
results/full_synthetic_development_v1/raw_results/557255d8789a5e4231560643439861b748bcb1d21d63695f924c30aebca4b002.json,2659,8e4f66ae620022e3a8724abba3a1eb62866b38c5edd3022244f4f2e458227edb,raw_trial_result
results/full_synthetic_development_v1/raw_results/5581290ea85d779a6652f7101b8265dbb450dc7847fed7243ffd059f64c19788.json,2046,0b87b57c073f0f007faafd1c0397ad42ee90bd4975b55c3d429f38088cb7904d,raw_trial_result
